Zone,PM25,Datetime_UTC,fire_count_regional,frp_regional_sum,hfi_weighted,fwi_mean,fire_count_local,frp_local_sum,PM25_lag_1h,PM25_lag_6h,PM25_lag_24h,PM25_lag_48h,PM25_roll_24h_mean,PM25_roll_24h_max,PM25_roll_7d_mean,frp_roll_24h_sum,frp_roll_72h_sum,hour,day_of_week,month,is_wildfire_season,season,alert
Southern Interior,12.733126199186236,2022-08-03 06:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,11.329178589644265,5.754755852689372,5.584325,7.005764,6.684424280205156,12.733126199186236,7.932867438838832,16759.65,36589.29,6,2,8,1,Summer,0
Southern Interior,11.229347375605569,2022-08-03 07:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,12.733126199186236,6.378707,5.172986,5.918741,6.936772670855388,12.733126199186236,7.959679036312674,16759.65,36589.29,7,2,8,1,Summer,0
Southern Interior,11.47213247788408,2022-08-03 08:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,11.229347375605569,7.330207,5.899333,6.496915,7.168972649100557,12.733126199186236,7.984575545109604,16759.65,36518.86,8,2,8,1,Summer,0
Southern Interior,11.8372,2022-08-03 09:00:00+00:00,144.0,1969.49,50.85345867153199,40.85955555555555,140.0,1962.8300000000002,11.47213247788408,7.048291,6.006747461611508,5.268525,7.411908171533411,12.733126199186236,8.010071443919127,16385.7,38488.35,9,2,8,1,Summer,0
Southern Interior,10.60673,2022-08-03 10:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,11.8372,8.582412621792361,6.5422,5.248791,7.581263588200078,12.733126199186236,8.032970217728652,14822.17,38383.02,10,2,8,1,Summer,0
Southern Interior,9.673555,2022-08-03 11:00:00+00:00,46.0,393.69,18.516046161113564,41.36023913043478,46.0,393.69,10.60673,11.329178589644265,6.134066,6.070847,7.728742296533412,12.733126199186236,8.047607533204841,15045.949999999999,38776.71,11,2,8,1,Summer,0
Southern Interior,9.413109,2022-08-03 12:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,9.673555,12.733126199186236,5.186972,7.176125,7.904831338200078,12.733126199186236,8.06431883677627,15045.949999999999,38776.71,12,2,8,1,Summer,0
Southern Interior,10.12029,2022-08-03 13:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,9.413109,11.229347375605569,4.672235,7.576361,8.131833629866746,12.733126199186236,8.086973670109604,15045.949999999999,38776.71,13,2,8,1,Summer,0
Southern Interior,10.14816,2022-08-03 14:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,10.12029,11.47213247788408,5.190373,7.074151,8.338408088200078,12.733126199186236,8.110504723681032,15045.949999999999,38776.71,14,2,8,1,Summer,0
Southern Interior,9.741316682235109,2022-08-03 15:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,10.14816,11.8372,5.399193,6.857305,8.519329908293209,12.733126199186236,8.136531906313383,15045.949999999999,38776.71,15,2,8,1,Summer,0
Southern Interior,8.796239716798343,2022-08-03 16:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,9.741316682235109,10.60673,4.785068,7.434027,8.686462063159807,12.733126199186236,8.152756803437184,15045.949999999999,38776.71,16,2,8,1,Summer,0
Southern Interior,7.840028206048878,2022-08-03 17:00:00+00:00,3.0,752.85,0.7130117896159316,36.29366666666667,3.0,752.85,8.796239716798343,9.673555,4.205836,8.246568,8.837886738411841,12.733126199186236,8.16040971537795,15798.8,39529.56,17,2,8,1,Summer,0
Southern Interior,6.426068473396982,2022-08-03 18:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,7.840028206048878,9.413109,4.851458,9.280944,8.903495508136716,12.733126199186236,8.151938724148172,13247.64,39137.63,18,2,8,1,Summer,0
Southern Interior,6.076457794930412,2022-08-03 19:00:00+00:00,54.0,2561.35,8.87775261488995,38.18225925925926,54.0,2561.35,6.426068473396982,10.12029,6.897013,9.242888,8.869305707925484,12.733126199186236,8.143154449117995,15055.18,41698.979999999996,19,2,8,1,Summer,0
Southern Interior,6.1655602630165305,2022-08-03 20:00:00+00:00,29.0,2415.02,6.40568869660204,40.6801724137931,28.0,2403.7,6.076457794930412,10.14816,9.424221,8.733404,8.733528177217838,12.733126199186236,8.136023944731189,15008.19,41364.33,20,2,8,1,Summer,0
Southern Interior,7.720698,2022-08-03 21:00:00+00:00,67.0,2111.68,17.872279894934774,41.14235820895522,66.0,2109.27,6.1655602630165305,9.741316682235109,7.607985,7.350464,8.738224552217838,12.733126199186236,8.14092583758833,11945.71,39574.530000000006,21,2,8,1,Summer,0
Southern Interior,7.4570825042786595,2022-08-03 22:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,7.720698,8.796239716798343,6.984235,5.974455,8.757926531562783,12.733126199186236,8.153662947732847,11945.71,36107.61,22,2,8,1,Summer,0
Southern Interior,6.238611,2022-08-03 23:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,7.4570825042786595,7.840028206048878,6.309583,5.111555,8.754969364896116,12.733126199186236,8.160220495351895,11945.71,36107.61,23,2,8,1,Summer,0
Southern Interior,5.575432,2022-08-04 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,6.238611,6.426068473396982,5.754755852689372,5.913875,8.747497537700726,12.733126199186236,8.1592075251138,11945.71,36107.61,0,3,8,1,Summer,0
Southern Interior,5.266163,2022-08-04 01:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,5.575432,6.076457794930412,6.378707,4.597054,8.701141537700726,12.733126199186236,8.163631578685228,11945.71,36107.61,1,3,8,1,Summer,0
Southern Interior,5.37225,2022-08-04 02:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,5.266163,6.1655602630165305,7.330207,5.624611,8.61955999603406,12.733126199186236,8.168535054875704,11945.71,36107.61,2,3,8,1,Summer,0
Southern Interior,3.88593,2022-08-04 03:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,5.37225,7.720698,7.048291,6.101111,8.487794954367393,12.733126199186236,8.1597654001138,11945.71,36107.61,3,3,8,1,Summer,0
Southern Interior,4.893597,2022-08-04 04:00:00+00:00,5.0,99.65,0.13068726084884255,16.628,5.0,99.65,3.88593,7.4570825042786595,8.582412621792361,6.699604,8.334094303459377,12.733126199186236,8.145839804875704,12045.36,36207.259999999995,4,3,8,1,Summer,0
Southern Interior,5.247416,2022-08-04 05:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,4.893597,6.238611,11.329178589644265,8.053332,8.080687528890866,12.733126199186236,8.141762257256657,10303.73,35407.829999999994,5,3,8,1,Summer,0
Southern Interior,5.796347,2022-08-04 06:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,5.247416,5.575432,12.733126199186236,5.584325,7.7916550622581076,11.8372,8.145098144161418,10303.73,35407.829999999994,6,3,8,1,Summer,0
Southern Interior,5.442027,2022-08-04 07:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,5.796347,5.266163,11.229347375605569,5.172986,7.550516713274541,11.8372,8.138822019161418,10303.73,35407.829999999994,7,3,8,1,Summer,0
Southern Interior,4.990889,2022-08-04 08:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,5.442027,5.37225,11.47213247788408,5.899333,7.280464901696039,11.8372,8.123924537018562,10303.73,35396.46,8,3,8,1,Summer,0
Southern Interior,4.953516,2022-08-04 09:00:00+00:00,54.0,110.26,5.739358978771585,22.365018518518518,51.0,106.42,4.990889,3.88593,11.8372,6.006747461611508,6.993644735029371,10.60673,8.106235703685229,8444.5,35185.909999999996,9,3,8,1,Summer,0
Southern Interior,4.74525,2022-08-04 10:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,4.953516,4.893597,10.60673,6.5422,6.749416401696038,10.14816,8.092029602494753,8444.5,34376.26,10,3,8,1,Summer,0
Southern Interior,4.226637,2022-08-04 11:00:00+00:00,51.0,139.36,4.377568083989548,26.831745098039217,50.0,137.61,4.74525,5.247416,9.673555,6.134066,6.522461485029371,10.14816,8.074887769161418,8190.17,34515.62,11,3,8,1,Summer,0
Southern Interior,4.7802,2022-08-04 12:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,4.226637,5.796347,9.413109,5.186972,6.329423610029372,10.14816,8.065803072732846,8190.17,34515.62,12,3,8,1,Summer,0
Southern Interior,5.087399,2022-08-04 13:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,4.7802,5.442027,10.12029,4.672235,6.119719818362705,10.14816,8.054020263209036,8190.17,34515.62,13,3,8,1,Summer,0
Southern Interior,5.0825,2022-08-04 14:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,5.087399,4.990889,10.14816,5.190373,5.908650651696038,9.741316682235109,8.041794947732846,8190.17,34515.62,14,3,8,1,Summer,0
Southern Interior,6.8035,2022-08-04 15:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,5.0825,4.953516,9.741316682235109,5.399193,5.786241623269575,8.796239716798343,8.027845048923323,8190.17,34515.62,15,3,8,1,Summer,0
Southern Interior,6.495318,2022-08-04 16:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,6.8035,4.74525,8.796239716798343,4.785068,5.690369885069644,7.840028206048878,8.012130917970943,8190.17,34515.62,16,3,8,1,Summer,0
Southern Interior,6.584973,2022-08-04 17:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,6.495318,4.226637,7.840028206048878,4.205836,5.638075918150942,7.720698,7.990458733447134,7437.320000000001,34515.62,17,3,8,1,Summer,0
Southern Interior,5.072658,2022-08-04 18:00:00+00:00,4.0,243.6,0.2798369133181571,25.3965,4.0,243.6,6.584973,4.7802,6.426068473396982,4.851458,5.581683815092734,7.720698,7.955335983447132,7680.92,34759.22,18,3,8,1,Summer,0
Southern Interior,4.979249,2022-08-04 19:00:00+00:00,3.0,52.489999999999995,0.24679074820126512,34.529333333333334,3.0,52.489999999999995,5.072658,5.087399,6.076457794930412,6.897013,5.535966781970633,7.720698,7.917803537018561,5172.0599999999995,33680.850000000006,19,3,8,1,Summer,0
Southern Interior,5.716373,2022-08-04 20:00:00+00:00,46.0,1697.75,3.663770434804507,29.965260869565217,46.0,1697.75,4.979249,5.0825,6.1655602630165305,9.424221,5.517250646011611,7.720698,7.884858912018562,4454.79,34005.4,20,3,8,1,Summer,0
Southern Interior,4.318808,2022-08-04 21:00:00+00:00,3.0,628.9100000000001,0.13211643839903064,31.712333333333333,3.0,628.9100000000001,5.716373,6.8035,7.720698,7.607985,5.375505229344944,7.4570825042786595,7.857912334637609,2972.0200000000004,34522.450000000004,21,3,8,1,Summer,0
Southern Interior,4.302124,2022-08-04 22:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,4.318808,6.495318,7.4570825042786595,6.984235,5.2440486250000005,6.8035,7.830747066780465,2972.0200000000004,34522.450000000004,22,3,8,1,Summer,0
Southern Interior,4.975865,2022-08-04 23:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,4.302124,6.584973,6.238611,6.309583,5.191434208333333,6.8035,7.808485566780466,2972.0200000000004,34522.450000000004,23,3,8,1,Summer,0
Southern Interior,3.749216,2022-08-05 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,4.975865,5.072658,5.575432,5.754755852689372,5.1153418749999995,6.8035,7.784949048923323,2972.0200000000004,34522.450000000004,0,4,8,1,Summer,0
Southern Interior,5.632897,2022-08-05 01:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,3.749216,4.979249,5.266163,6.378707,5.130622458333334,6.8035,7.7772402393995135,2972.0200000000004,34522.450000000004,1,4,8,1,Summer,0
Southern Interior,5.113222,2022-08-05 02:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,5.632897,5.716373,5.37225,7.330207,5.1198296249999995,6.8035,7.766026084637609,2972.0200000000004,34522.450000000004,2,4,8,1,Summer,0
Southern Interior,2.897624,2022-08-05 03:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,5.113222,4.318808,3.88593,7.048291,5.078650208333333,6.8035,7.736111066780467,2972.0200000000004,34522.450000000004,3,4,8,1,Summer,0
Southern Interior,3.070898,2022-08-05 04:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,2.897624,4.302124,4.893597,8.582412621792361,5.002704416666667,6.8035,7.692226054875704,2872.37,31825.69,4,4,8,1,Summer,0
Southern Interior,3.387918,2022-08-05 05:00:00+00:00,4.0,106.2,0.30909490606607254,30.77,4.0,106.2,3.070898,4.975865,5.247416,11.329178589644265,4.925225333333334,6.8035,7.658417203685228,2978.57,31931.89,5,4,8,1,Summer,0
Southern Interior,3.371541,2022-08-05 06:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,3.387918,3.749216,5.796347,12.733126199186236,4.82419175,6.8035,7.627608007256658,2978.57,30041.95,6,4,8,1,Summer,0
Southern Interior,2.220266,2022-08-05 07:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,3.371541,5.632897,5.442027,11.229347375605569,4.689951708333333,6.8035,7.582640667970942,2978.57,30041.95,7,4,8,1,Summer,0
Southern Interior,2.438026,2022-08-05 08:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,2.220266,5.113222,4.990889,11.47213247788408,4.583582416666666,6.8035,7.539059721542371,2978.57,30041.95,8,4,8,1,Summer,0
Southern Interior,1.984977,2022-08-05 09:00:00+00:00,25.0,64.12,3.6528225436573387,30.38688,25.0,64.12,2.438026,2.897624,4.953516,11.8372,4.459893291666666,6.8035,7.486354346542371,2932.4300000000003,27762.63,9,4,8,1,Summer,0
Southern Interior,2.380541,2022-08-05 10:00:00+00:00,25.0,84.25,3.1647855457594765,30.813200000000002,25.0,84.25,1.984977,3.070898,4.74525,10.60673,4.36136375,6.8035,7.434735959637609,3016.6800000000003,26283.35,10,4,8,1,Summer,0
Southern Interior,2.218385,2022-08-05 11:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,2.380541,3.387918,4.226637,9.673555,4.277686583333334,6.8035,7.382993548923323,2877.32,26113.44,11,4,8,1,Summer,0
Southern Interior,2.529248,2022-08-05 12:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,2.218385,3.371541,4.7802,9.413109,4.183896916666667,6.8035,7.3301502036852275,2877.32,26113.44,12,4,8,1,Summer,0
Southern Interior,2.771965,2022-08-05 13:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,2.529248,2.220266,5.087399,10.12029,4.0874204999999995,6.8035,7.2736446977328475,2877.32,26113.44,13,4,8,1,Summer,0
Southern Interior,2.365555,2022-08-05 14:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,2.771965,2.438026,5.0825,10.14816,3.9742144583333334,6.8035,7.209960084637609,2877.32,26113.44,14,4,8,1,Summer,0
Southern Interior,1.867776,2022-08-05 15:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,2.365555,1.984977,6.8035,9.741316682235109,3.768559291666667,6.584973,7.1339432751138,2877.32,26113.44,15,4,8,1,Summer,0
Southern Interior,1.875208,2022-08-05 16:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.867776,2.380541,6.495318,8.796239716798343,3.576054708333334,6.584973,7.052150584637609,2877.32,26113.44,16,4,8,1,Summer,0
Southern Interior,2.109886,2022-08-05 17:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.875208,2.218385,6.584973,7.840028206048878,3.3895927500000003,5.716373,6.974383120351893,2877.32,26113.44,17,4,8,1,Summer,0
Southern Interior,2.578885,2022-08-05 18:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,2.109886,2.529248,5.072658,6.426068473396982,3.2856855416666666,5.716373,6.906462792970943,2633.7200000000003,23562.28,18,4,8,1,Summer,0
Southern Interior,1.690276,2022-08-05 19:00:00+00:00,1.0,8.95,0.1009613531574556,33.957,0.0,0.0,2.578885,2.771965,4.979249,6.076457794930412,3.148645,5.716373,6.834059078685228,2590.1800000000003,22817.420000000002,19,4,8,1,Summer,0
Southern Interior,1.559236,2022-08-05 20:00:00+00:00,19.0,170.13,1.9529576653070893,30.37242105263158,19.0,170.13,1.690276,2.365555,5.716373,6.1655602630165305,2.9754309583333334,5.632897,6.754759709637609,1062.5600000000002,20525.54,20,4,8,1,Summer,0
Southern Interior,1.459694,2022-08-05 21:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.559236,1.867776,4.318808,7.720698,2.856301208333333,5.632897,6.696686459637609,433.65,15351.380000000001,21,4,8,1,Summer,0
Southern Interior,1.593971,2022-08-05 22:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.459694,1.875208,4.302124,7.4570825042786595,2.7434615,5.632897,6.6407365251138,433.65,15351.380000000001,22,4,8,1,Summer,0
Southern Interior,1.186972,2022-08-05 23:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.593971,2.109886,4.975865,6.238611,2.5855909583333334,5.632897,6.590784554875704,433.65,15351.380000000001,23,4,8,1,Summer,0
Southern Interior,1.134791,2022-08-06 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.186972,2.578885,3.749216,5.575432,2.4766565833333334,5.632897,6.544699072732847,433.65,15351.380000000001,0,5,8,1,Summer,0
Southern Interior,2.229523,2022-08-06 01:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.134791,1.690276,5.632897,5.266163,2.334849333333333,5.113222,6.516722358447132,433.65,15351.380000000001,1,5,8,1,Summer,0
Southern Interior,2.202276,2022-08-06 02:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,2.229523,1.559236,5.113222,5.37225,2.2135599166666666,3.387918,6.493435483447133,433.65,15351.380000000001,2,5,8,1,Summer,0
Southern Interior,2.486114,2022-08-06 03:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,2.202276,1.459694,2.897624,3.88593,2.1964136666666665,3.387918,6.47049453106618,433.65,15351.380000000001,3,5,8,1,Summer,0
Southern Interior,3.807166,2022-08-06 04:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,2.486114,1.593971,3.070898,4.893597,2.2270915,3.807166,6.452884739399513,433.65,15351.380000000001,4,5,8,1,Summer,0
Southern Interior,3.995541,2022-08-06 05:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,3.807166,1.186972,3.387918,5.247416,2.2524091250000002,3.995541,6.4286171263042755,327.45000000000005,13609.75,5,5,8,1,Summer,0
Southern Interior,3.764144,2022-08-06 06:00:00+00:00,2.0,35.620000000000005,0.0661701330634143,29.5825,2.0,35.620000000000005,3.995541,1.134791,3.371541,5.796347,2.268767583333333,3.995541,6.393186364399513,363.07000000000005,13645.369999999999,6,5,8,1,Summer,0
Southern Interior,3.794588,2022-08-06 07:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,3.764144,2.229523,2.220266,5.442027,2.3343643333333333,3.995541,6.366813304875704,363.07000000000005,13645.369999999999,7,5,8,1,Summer,0
Southern Interior,3.366318,2022-08-06 08:00:00+00:00,19.0,148.34,1.2800930692171104,29.596736842105262,18.0,146.52,3.794588,2.202276,2.438026,4.990889,2.3730431666666667,3.995541,6.337273953685228,511.41,13793.71,8,5,8,1,Summer,0
Southern Interior,2.861288,2022-08-06 09:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,3.366318,2.486114,1.984977,4.953516,2.409556125,3.995541,6.305218876304276,447.29,11824.22,9,5,8,1,Summer,0
Southern Interior,3.207025,2022-08-06 10:00:00+00:00,42.0,224.78,5.829353725257946,29.636,40.0,222.31,2.861288,3.807166,2.380541,4.74525,2.4439929583333333,3.995541,6.275677108447134,587.82,12049.0,10,5,8,1,Summer,0
Southern Interior,2.766191,2022-08-06 11:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,3.207025,3.995541,2.218385,4.226637,2.466818208333333,3.995541,6.242501334637609,587.82,11655.310000000001,11,5,8,1,Summer,0
Southern Interior,3.235902,2022-08-06 12:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,2.766191,3.764144,2.529248,4.7802,2.496262125,3.995541,6.208104185828086,587.82,11655.310000000001,12,5,8,1,Summer,0
Southern Interior,2.971082,2022-08-06 13:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,3.235902,3.794588,2.771965,5.087399,2.5045586666666666,3.995541,6.173762745351894,587.82,11655.310000000001,13,5,8,1,Summer,0
Southern Interior,3.029151,2022-08-06 14:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,2.971082,3.366318,2.365555,5.0825,2.5322085,3.995541,6.142578977494752,587.82,11655.310000000001,14,5,8,1,Summer,0
Southern Interior,2.739556,2022-08-06 15:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,3.029151,2.861288,1.867776,6.8035,2.5685326666666666,3.995541,6.100494429875704,587.82,11655.310000000001,15,5,8,1,Summer,0
Southern Interior,3.323235,2022-08-06 16:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,2.739556,3.207025,1.875208,6.495318,2.6288671249999997,3.995541,6.051319102494752,587.82,11655.310000000001,16,5,8,1,Summer,0
Southern Interior,4.058116,2022-08-06 17:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,3.323235,2.766191,2.109886,6.584973,2.710043375,4.058116,6.015691935828085,587.82,10902.460000000001,17,5,8,1,Summer,0
Southern Interior,3.197124,2022-08-06 18:00:00+00:00,5.0,381.43,0.30832734761119124,26.7098,5.0,381.43,4.058116,3.235902,2.578885,5.072658,2.7358033333333336,4.058116,5.981513281066181,969.25,11283.890000000001,18,5,8,1,Summer,0
Southern Interior,4.192082,2022-08-06 19:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,3.197124,2.971082,1.690276,4.979249,2.8400452499999997,4.192082,5.958118929875704,960.3,8722.54,19,5,8,1,Summer,0
Southern Interior,4.011278,2022-08-06 20:00:00+00:00,16.0,246.57000000000002,1.2279594111788805,28.952625,16.0,246.57000000000002,4.192082,3.029151,1.559236,5.716373,2.942213666666667,4.192082,5.933100739399514,1036.74,6554.089999999999,20,5,8,1,Summer,0
Southern Interior,3.801765,2022-08-06 21:00:00+00:00,8.0,332.6,1.3840149879093986,26.036125000000002,8.0,332.6,4.011278,2.739556,1.459694,4.318808,3.0397999583333335,4.192082,5.909918453685228,1369.3400000000001,4775.01,21,5,8,1,Summer,0
Southern Interior,3.248523,2022-08-06 22:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,3.801765,3.323235,1.593971,4.302124,3.108739625,4.192082,5.87790834058999,1369.3400000000001,4775.01,22,5,8,1,Summer,0
Southern Interior,3.323944,2022-08-06 23:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,3.248523,4.058116,1.186972,4.975865,3.1977801249999995,4.192082,5.8498263346376085,1369.3400000000001,4775.01,23,5,8,1,Summer,0
Southern Interior,2.707943,2022-08-07 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,3.323944,3.197124,1.134791,3.749216,3.2633281249999997,4.192082,5.825303519161419,1369.3400000000001,4775.01,0,6,8,1,Summer,0
Southern Interior,3.432415,2022-08-07 01:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,2.707943,4.192082,2.229523,5.632897,3.313448625,4.192082,5.801391703685228,1369.3400000000001,4775.01,1,6,8,1,Summer,0
Southern Interior,3.782278,2022-08-07 02:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,3.432415,4.011278,2.202276,5.113222,3.379282041666667,4.192082,5.780978179875705,1369.3400000000001,4775.01,2,6,8,1,Summer,0
Southern Interior,3.765235,2022-08-07 03:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,3.782278,3.801765,2.486114,2.897624,3.43257875,4.192082,5.755492120351895,1369.3400000000001,4775.01,3,6,8,1,Summer,0
Southern Interior,5.325125,2022-08-07 04:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,3.765235,3.248523,3.807166,3.070898,3.495827041666667,5.325125,5.736641263209037,1369.3400000000001,4675.360000000001,4,6,8,1,Summer,0
Southern Interior,6.211194,2022-08-07 05:00:00+00:00,6.0,50.72,1.666730448942099,31.415666666666667,6.0,50.72,5.325125,3.323944,3.995541,3.387918,3.588145916666667,6.211194,5.71360015606618,1420.06,4726.080000000001,5,6,8,1,Summer,0
Southern Interior,5.679413,2022-08-07 06:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,6.211194,2.707943,3.764144,3.371541,3.667948791666667,6.211194,5.688157757256657,1384.44,4726.080000000001,6,6,8,1,Summer,0
Southern Interior,5.358679,2022-08-07 07:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,5.679413,3.432415,3.794588,2.220266,3.73311925,6.211194,5.672512578685228,1384.44,4726.080000000001,7,6,8,1,Summer,0
Southern Interior,6.114175,2022-08-07 08:00:00+00:00,1.0,1.32,0.03975146249917901,25.698,1.0,1.32,5.358679,3.782278,3.366318,2.438026,3.8476132916666668,6.211194,5.658554798923324,1237.42,4727.400000000001,8,6,8,1,Summer,0
Southern Interior,4.729666,2022-08-07 09:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,6.114175,3.765235,2.861288,1.984977,3.9254623750000004,6.211194,5.639472906066181,1237.42,4617.14,9,6,8,1,Summer,0
Southern Interior,5.18736,2022-08-07 10:00:00+00:00,76.0,116.48,18.38050874317479,32.12211842105263,70.0,107.34,4.729666,5.325125,3.207025,2.380541,4.007976333333334,6.211194,5.61567053106618,1129.1200000000001,4733.620000000001,10,6,8,1,Summer,0
